x1,x2,x3,y1
0.7333,0.9333,0.1333,11.04101002
0.8,0.9333,0.1333,10.648632
0.8667,0.9333,0.1333,10.2918451
0.9333,0.9333,0.1333,9.971104229
1,0.9333,0.1333,9.685446207
0,1,0.1333,24.16166143
0.0667,1,0.1333,23.11225699
0.1333,1,0.1333,22.09993699
0.2,1,0.1333,21.12166143
0.2667,1,0.1333,20.17897699
0.3333,1,0.1333,19.27321699
0.4,1,0.1333,18.40166143
0.4667,1,0.1333,17.56569699
0.5333,1,0.1333,16.76649699
0.6,1,0.1333,16.00166143
0.6667,1,0.1333,15.27241699
0.7333,1,0.1333,14.57977699
0.8,1,0.1333,13.92166143
0.8667,1,0.1333,13.29913699
0.9333,1,0.1333,12.71305699
1,1,0.1333,12.16166143
0,0,0.2,25.30976386
0.0667,0,0.2,24.26035942
0.1333,0,0.2,23.24803942
0.2,0,0.2,22.26976386
0.2667,0,0.2,21.32707942
0.3333,0,0.2,20.42131942
0.4,0,0.2,19.54976386
0.4667,0,0.2,18.71379942
0.5333,0,0.2,17.91459942
0.6,0,0.2,17.14976386
0.6667,0,0.2,16.42051942
0.7333,0,0.2,15.72787942
0.8,0,0.2,15.06976386
0.8667,0,0.2,14.44723942
0.9333,0,0.2,13.86115942
1,0,0.2,13.30976386
0,0.0667,0.2,18.3158776
0.0667,0.0667,0.2,17.5322107
0.1333,0.0667,0.2,16.78522983
0.2,0.0667,0.2,16.07269181
0.2667,0.0667,0.2,15.39574491
0.3333,0.0667,0.2,14.75532404
0.4,0.0667,0.2,14.14950602
0.4667,0.0667,0.2,13.57927912
0.5333,0.0667,0.2,13.04541825
0.6,0.0667,0.2,12.54632022
0.6667,0.0667,0.2,12.08281332
0.7333,0.0667,0.2,11.65551245
0.8,0.0667,0.2,11.26313443
0.8667,0.0667,0.2,10.90634753
0.9333,0.0667,0.2,10.58560666
1,0.0667,0.2,10.29994864
0,0.1333,0.2,13.86765019
0.0667,0.1333,0.2,13.31142495
0.1333,0.1333,0.2,12.79154476
0.2,0.1333,0.2,12.3064484
0.2667,0.1333,0.2,11.85694316
0.3333,0.1333,0.2,11.44362296
0.4,0.1333,0.2,11.06524661
0.4667,0.1333,0.2,10.72246137
0.5333,0.1333,0.2,10.41570117
0.6,0.1333,0.2,10.14404482
0.6667,0.1333,0.2,9.907979578
0.7333,0.1333,0.2,9.707779381
0.8,0.1333,0.2,9.542843023
0.8667,0.1333,0.2,9.413497786
0.9333,0.1333,0.2,9.319857589
1,0.1333,0.2,9.261641231
0,0.2,0.2,11.22336386
0.0667,0.2,0.2,10.85696742
0.1333,0.2,0.2,10.52663142
0.2,0.2,0.2,10.23136386
0.2667,0.2,0.2,9.971687422
0.3333,0.2,0.2,9.747911422
0.4,0.2,0.2,9.559363862
0.4667,0.2,0.2,9.406407422
0.5333,0.2,0.2,9.289191422
0.6,0.2,0.2,9.207363862
0.6667,0.2,0.2,9.161127422
0.7333,0.2,0.2,9.150471422
0.8,0.2,0.2,9.175363862
0.8667,0.2,0.2,9.235847422
0.9333,0.2,0.2,9.331751422
1,0.2,0.2,9.463363862
0,0.2667,0.2,9.783649344
0.0667,0.2667,0.2,9.569098858
0.1333,0.2667,0.2,9.390381157
0.2,0.2667,0.2,9.246959552
0.2667,0.2667,0.2,9.139129066
0.3333,0.2667,0.2,9.066971365
0.4,0.2667,0.2,9.03026976
0.4667,0.2667,0.2,9.029159274
0.5333,0.2667,0.2,9.063561573
0.6,0.2667,0.2,9.133579968
0.6667,0.2667,0.2,9.239189482
0.7333,0.2667,0.2,9.380151781
0.8,0.2667,0.2,9.556890176
0.8667,0.2667,0.2,9.76921969
0.9333,0.2667,0.2,10.01674199
1,0.2667,0.2,10.30020038
0,0.3333,0.2,9.063097239
0.0667,0.3333,0.2,8.962267585
0.1333,0.3333,0.2,8.89710022
0.2,0.3333,0.2,8.867399447
0.2667,0.3333,0.2,8.873289793
0.3333,0.3333,0.2,8.914682428
0.4,0.3333,0.2,8.991701655
0.4667,0.3333,0.2,9.104312001
0.5333,0.3333,0.2,9.252264636
0.6,0.3333,0.2,9.436003863
0.6667,0.3333,0.2,9.655334209
0.7333,0.3333,0.2,9.909846844
0.8,0.3333,0.2,10.20030607
0.8667,0.3333,0.2,10.52635642
0.9333,0.3333,0.2,10.88742905
1,0.3333,0.2,11.28460828
0,0.4,0.2,8.695363862
0.0667,0.4,0.2,8.670471422
0.1333,0.4,0.2,8.681127422
0.2,0.4,0.2,8.727363862
0.2667,0.4,0.2,8.809191422
0.3333,0.4,0.2,8.926407422
0.4,0.4,0.2,9.079363862
0.4667,0.4,0.2,9.267911422
0.5333,0.4,0.2,9.491687422
0.6,0.4,0.2,9.751363862
0.6667,0.4,0.2,10.04663142
0.7333,0.4,0.2,10.37696742
0.8,0.4,0.2,10.74336386
0.8667,0.4,0.2,11.14535142
0.9333,0.4,0.2,11.58224742
1,0.4,0.2,12.05536386
0,0.4667,0.2,8.43884309
0.0667,0.4667,0.2,8.45190502
0.1333,0.4667,0.2,8.500458487
0.2,0.4667,0.2,8.584649298
0.2667,0.4667,0.2,8.704431228
0.3333,0.4667,0.2,8.859544695
0.4,0.4667,0.2,9.050455506
0.4667,0.4667,0.2,9.276957436
0.5333,0.4667,0.2,9.538630903
0.6,0.4667,0.2,9.836261714
0.6667,0.4667,0.2,10.16948364
0.7333,0.4667,0.2,10.53771711
0.8,0.4667,0.2,10.94206792
0.8667,0.4667,0.2,11.38200985
0.9333,0.4667,0.2,11.85680332
1,0.4667,0.2,12.36787413
0,0.5333,0.2,8.17244309
0.0667,0.5333,0.2,8.18550502
0.1333,0.5333,0.2,8.234058487
0.2,0.5333,0.2,8.318249298
0.2667,0.5333,0.2,8.438031228
0.3333,0.5333,0.2,8.593144695
0.4,0.5333,0.2,8.784055506
0.4667,0.5333,0.2,9.010557436
0.5333,0.5333,0.2,9.272230903
0.6,0.5333,0.2,9.569861714
0.6667,0.5333,0.2,9.903083644
0.7333,0.5333,0.2,10.27131711
0.8,0.5333,0.2,10.67566792
0.8667,0.5333,0.2,11.11560985
0.9333,0.5333,0.2,11.59040332
1,0.5333,0.2,12.10147413
0,0.6,0.2,7.895363862
0.0667,0.6,0.2,7.870471422
0.1333,0.6,0.2,7.881127422
0.2,0.6,0.2,7.927363862
0.2667,0.6,0.2,8.009191422
0.3333,0.6,0.2,8.126407422
0.4,0.6,0.2,8.279363862
0.4667,0.6,0.2,8.467911422
0.5333,0.6,0.2,8.691687422
0.6,0.6,0.2,8.951363862
0.6667,0.6,0.2,9.246631422
0.7333,0.6,0.2,9.576967422
0.8,0.6,0.2,9.943363862
0.8667,0.6,0.2,10.34535142
0.9333,0.6,0.2,10.78224742
1,0.6,0.2,11.25536386
0,0.6667,0.2,7.729497239
0.0667,0.6667,0.2,7.628667585
0.1333,0.6667,0.2,7.56350022
0.2,0.6667,0.2,7.533799447
0.2667,0.6667,0.2,7.539689793
0.3333,0.6667,0.2,7.581082428
0.4,0.6667,0.2,7.658101655
0.4667,0.6667,0.2,7.770712001
0.5333,0.6667,0.2,7.918664636
0.6,0.6667,0.2,8.102403863
0.6667,0.6667,0.2,8.321734209
0.7333,0.6667,0.2,8.576246844
0.8,0.6667,0.2,8.866706071
0.8667,0.6667,0.2,9.192756417
0.9333,0.6667,0.2,9.553829052
1,0.6667,0.2,9.951008279
0,0.7333,0.2,7.917249344
0.0667,0.7333,0.2,7.702698858
0.1333,0.7333,0.2,7.523981157
0.2,0.7333,0.2,7.380559552
0.2667,0.7333,0.2,7.272729066
0.3333,0.7333,0.2,7.200571365
0.4,0.7333,0.2,7.16386976
0.4667,0.7333,0.2,7.162759274
0.5333,0.7333,0.2,7.197161573
0.6,0.7333,0.2,7.267179968
0.6667,0.7333,0.2,7.372789482
0.7333,0.7333,0.2,7.513751781
0.8,0.7333,0.2,7.690490176
0.8667,0.7333,0.2,7.90281969
0.9333,0.7333,0.2,8.150341989
1,0.7333,0.2,8.433800384
0,0.8,0.2,8.823363862
0.0667,0.8,0.2,8.456967422
0.1333,0.8,0.2,8.126631422
0.2,0.8,0.2,7.831363862
0.2667,0.8,0.2,7.571687422
0.3333,0.8,0.2,7.347911422
0.4,0.8,0.2,7.159363862
0.4667,0.8,0.2,7.006407422
0.5333,0.8,0.2,6.889191422
0.6,0.8,0.2,6.807363862
0.6667,0.8,0.2,6.761127422
0.7333,0.8,0.2,6.750471422
0.8,0.8,0.2,6.775363862
0.8667,0.8,0.2,6.835847422
0.9333,0.8,0.2,6.931751422
1,0.8,0.2,7.063363862
0,0.8667,0.2,10.93405019
0.0667,0.8667,0.2,10.37782495
0.1333,0.8667,0.2,9.857944757
0.2,0.8667,0.2,9.372848399
0.2667,0.8667,0.2,8.923343162
0.3333,0.8667,0.2,8.510022965
0.4,0.8667,0.2,8.131646607
0.4667,0.8667,0.2,7.78886137
0.5333,0.8667,0.2,7.482101173
0.6,0.8667,0.2,7.210444815
0.6667,0.8667,0.2,6.974379578
0.7333,0.8667,0.2,6.774179381
0.8,0.8667,0.2,6.609243023
0.8667,0.8667,0.2,6.479897786
0.9333,0.8667,0.2,6.386257589
1,0.8667,0.2,6.328041231
0,0.9333,0.2,14.8494776
0.0667,0.9333,0.2,14.0658107
0.1333,0.9333,0.2,13.31882983
0.2,0.9333,0.2,12.60629181
0.2667,0.9333,0.2,11.92934491
0.3333,0.9333,0.2,11.28892404
0.4,0.9333,0.2,10.68310602
0.4667,0.9333,0.2,10.11287912
0.5333,0.9333,0.2,9.579018246
0.6,0.9333,0.2,9.079920225
0.6667,0.9333,0.2,8.616413323
0.7333,0.9333,0.2,8.189112454
0.8,0.9333,0.2,7.796734433
0.8667,0.9333,0.2,7.439947531
0.9333,0.9333,0.2,7.119206662
1,0.9333,0.2,6.833548641
0,1,0.2,21.30976386
0.0667,1,0.2,20.26035942
0.1333,1,0.2,19.24803942
0.2,1,0.2,18.26976386
0.2667,1,0.2,17.32707942
0.3333,1,0.2,16.42131942
0.4,1,0.2,15.54976386
0.4667,1,0.2,14.71379942
0.5333,1,0.2,13.91459942
0.6,1,0.2,13.14976386
0.6667,1,0.2,12.42051942
0.7333,1,0.2,11.72787942
0.8,1,0.2,11.06976386
0.8667,1,0.2,10.44723942
0.9333,1,0.2,9.861159422
1,1,0.2,9.309763862
0,0,0.2667,22.92054404
0.0667,0,0.2667,21.8711396
0.1333,0,0.2667,20.8588196
0.2,0,0.2667,19.88054404
0.2667,0,0.2667,18.9378596
0.3333,0,0.2667,18.0320996
0.4,0,0.2667,17.16054404
0.4667,0,0.2667,16.3245796
0.5333,0,0.2667,15.5253796
0.6,0,0.2667,14.76054404
0.6667,0,0.2667,14.0312996
0.7333,0,0.2667,13.3386596
0.8,0,0.2667,12.68054404
0.8667,0,0.2667,12.0580196
0.9333,0,0.2667,11.4719396
1,0,0.2667,10.92054404
0,0.0667,0.2667,15.92665778
0.0667,0.0667,0.2667,15.14299088
0.1333,0.0667,0.2667,14.39601001
0.2,0.0667,0.2667,13.68347199
0.2667,0.0667,0.2667,13.00652509
0.3333,0.0667,0.2667,12.36610422
0.4,0.0667,0.2667,11.7602862
0.4667,0.0667,0.2667,11.19005929
0.5333,0.0667,0.2667,10.65619843
0.6,0.0667,0.2667,10.1571004
0.6667,0.0667,0.2667,9.693593502
0.7333,0.0667,0.2667,9.266292633
0.8,0.0667,0.2667,8.873914611
0.8667,0.0667,0.2667,8.51712771
0.9333,0.0667,0.2667,8.196386841
1,0.0667,0.2667,7.910728819
0,0.1333,0.2667,11.47843037
0.0667,0.1333,0.2667,10.92220513
0.1333,0.1333,0.2667,10.40232494
0.2,0.1333,0.2667,9.917228578
0.2667,0.1333,0.2667,9.46772334
0.3333,0.1333,0.2667,9.054403144
0.4,0.1333,0.2667,8.676026786
0.4667,0.1333,0.2667,8.333241548
0.5333,0.1333,0.2667,8.026481352
0.6,0.1333,0.2667,7.754824994
0.6667,0.1333,0.2667,7.518759756
0.7333,0.1333,0.2667,7.31855956
0.8,0.1333,0.2667,7.153623202
0.8667,0.1333,0.2667,7.024277964
0.9333,0.1333,0.2667,6.930637768
1,0.1333,0.2667,6.87242141
0,0.2,0.2667,8.834144041
0.0667,0.2,0.2667,8.467747601
0.1333,0.2,0.2667,8.137411601
0.2,0.2,0.2667,7.842144041
0.2667,0.2,0.2667,7.582467601
0.3333,0.2,0.2667,7.358691601
0.4,0.2,0.2667,7.170144041
0.4667,0.2,0.2667,7.017187601
0.5333,0.2,0.2667,6.899971601
0.6,0.2,0.2667,6.818144041
0.6667,0.2,0.2667,6.771907601
0.7333,0.2,0.2667,6.761251601
0.8,0.2,0.2667,6.786144041
0.8667,0.2,0.2667,6.846627601
0.9333,0.2,0.2667,6.942531601
1,0.2,0.2667,7.074144041
0,0.2667,0.2667,7.394429522
0.0667,0.2667,0.2667,7.179879037
0.1333,0.2667,0.2667,7.001161336
0.2,0.2667,0.2667,6.85773973
0.2667,0.2667,0.2667,6.749909245
0.3333,0.2667,0.2667,6.677751544
0.4,0.2667,0.2667,6.641049938
0.4667,0.2667,0.2667,6.639939453
0.5333,0.2667,0.2667,6.674341752
0.6,0.2667,0.2667,6.744360146
0.6667,0.2667,0.2667,6.849969661
0.7333,0.2667,0.2667,6.99093196
0.8,0.2667,0.2667,7.167670354
0.8667,0.2667,0.2667,7.379999869
0.9333,0.2667,0.2667,7.627522168
1,0.2667,0.2667,7.910980562
0,0.3333,0.2667,6.673877418
0.0667,0.3333,0.2667,6.573047764
0.1333,0.3333,0.2667,6.507880399
0.2,0.3333,0.2667,6.478179626
0.2667,0.3333,0.2667,6.484069972
0.3333,0.3333,0.2667,6.525462607
0.4,0.3333,0.2667,6.602481834
0.4667,0.3333,0.2667,6.71509218
0.5333,0.3333,0.2667,6.863044815
0.6,0.3333,0.2667,7.046784042
0.6667,0.3333,0.2667,7.266114388
0.7333,0.3333,0.2667,7.520627023
0.8,0.3333,0.2667,7.81108625
0.8667,0.3333,0.2667,8.137136596
0.9333,0.3333,0.2667,8.498209231
1,0.3333,0.2667,8.895388458
0,0.4,0.2667,6.306144041
0.0667,0.4,0.2667,6.281251601
0.1333,0.4,0.2667,6.291907601
0.2,0.4,0.2667,6.338144041
0.2667,0.4,0.2667,6.419971601
0.3333,0.4,0.2667,6.537187601
0.4,0.4,0.2667,6.690144041
0.4667,0.4,0.2667,6.878691601
0.5333,0.4,0.2667,7.102467601
0.6,0.4,0.2667,7.362144041
0.6667,0.4,0.2667,7.657411601
0.7333,0.4,0.2667,7.987747601
0.8,0.4,0.2667,8.354144041
0.8667,0.4,0.2667,8.756131601
0.9333,0.4,0.2667,9.193027601
1,0.4,0.2667,9.666144041
0,0.4667,0.2667,6.049623268
0.0667,0.4667,0.2667,6.062685199
0.1333,0.4667,0.2667,6.111238666
0.2,0.4667,0.2667,6.195429476
0.2667,0.4667,0.2667,6.315211407
0.3333,0.4667,0.2667,6.470324874
0.4,0.4667,0.2667,6.661235684
0.4667,0.4667,0.2667,6.887737615
0.5333,0.4667,0.2667,7.149411082
0.6,0.4667,0.2667,7.447041892
0.6667,0.4667,0.2667,7.780263823
0.7333,0.4667,0.2667,8.14849729
0.8,0.4667,0.2667,8.5528481
0.8667,0.4667,0.2667,8.992790031
0.9333,0.4667,0.2667,9.467583498
1,0.4667,0.2667,9.978654308
0,0.5333,0.2667,5.783223268
0.0667,0.5333,0.2667,5.796285199
0.1333,0.5333,0.2667,5.844838666
0.2,0.5333,0.2667,5.929029476
0.2667,0.5333,0.2667,6.048811407
0.3333,0.5333,0.2667,6.203924874
0.4,0.5333,0.2667,6.394835684
0.4667,0.5333,0.2667,6.621337615
0.5333,0.5333,0.2667,6.883011082
0.6,0.5333,0.2667,7.180641892
0.6667,0.5333,0.2667,7.513863823
0.7333,0.5333,0.2667,7.88209729
0.8,0.5333,0.2667,8.2864481
0.8667,0.5333,0.2667,8.726390031
0.9333,0.5333,0.2667,9.201183498
1,0.5333,0.2667,9.712254308
0,0.6,0.2667,5.506144041
0.0667,0.6,0.2667,5.481251601
0.1333,0.6,0.2667,5.491907601
0.2,0.6,0.2667,5.538144041
0.2667,0.6,0.2667,5.619971601
0.3333,0.6,0.2667,5.737187601
0.4,0.6,0.2667,5.890144041
0.4667,0.6,0.2667,6.078691601
0.5333,0.6,0.2667,6.302467601
0.6,0.6,0.2667,6.562144041
0.6667,0.6,0.2667,6.857411601
0.7333,0.6,0.2667,7.187747601
0.8,0.6,0.2667,7.554144041
0.8667,0.6,0.2667,7.956131601
0.9333,0.6,0.2667,8.393027601
1,0.6,0.2667,8.866144041
0,0.6667,0.2667,5.340277418
0.0667,0.6667,0.2667,5.239447764
0.1333,0.6667,0.2667,5.174280399
0.2,0.6667,0.2667,5.144579626
0.2667,0.6667,0.2667,5.150469972
0.3333,0.6667,0.2667,5.191862607
0.4,0.6667,0.2667,5.268881834
0.4667,0.6667,0.2667,5.38149218
0.5333,0.6667,0.2667,5.529444815
0.6,0.6667,0.2667,5.713184042
0.6667,0.6667,0.2667,5.932514388
0.7333,0.6667,0.2667,6.187027023
0.8,0.6667,0.2667,6.47748625
0.8667,0.6667,0.2667,6.803536596
0.9333,0.6667,0.2667,7.164609231
1,0.6667,0.2667,7.561788458
0,0.7333,0.2667,5.528029522
0.0667,0.7333,0.2667,5.313479037
0.1333,0.7333,0.2667,5.134761336
0.2,0.7333,0.2667,4.99133973
0.2667,0.7333,0.2667,4.883509245
0.3333,0.7333,0.2667,4.811351544
0.4,0.7333,0.2667,4.774649938
0.4667,0.7333,0.2667,4.773539453
0.5333,0.7333,0.2667,4.807941752
0.6,0.7333,0.2667,4.877960146
0.6667,0.7333,0.2667,4.983569661
0.7333,0.7333,0.2667,5.12453196
0.8,0.7333,0.2667,5.301270354
0.8667,0.7333,0.2667,5.513599869
0.9333,0.7333,0.2667,5.761122168
1,0.7333,0.2667,6.044580562
0,0.8,0.2667,6.434144041
0.0667,0.8,0.2667,6.067747601
0.1333,0.8,0.2667,5.737411601
0.2,0.8,0.2667,5.442144041
0.2667,0.8,0.2667,5.182467601
0.3333,0.8,0.2667,4.958691601
0.4,0.8,0.2667,4.770144041
0.4667,0.8,0.2667,4.617187601
0.5333,0.8,0.2667,4.499971601
0.6,0.8,0.2667,4.418144041
0.6667,0.8,0.2667,4.371907601
0.7333,0.8,0.2667,4.361251601
0.8,0.8,0.2667,4.386144041
0.8667,0.8,0.2667,4.446627601
0.9333,0.8,0.2667,4.542531601
1,0.8,0.2667,4.674144041
0,0.8667,0.2667,8.54483037
0.0667,0.8667,0.2667,7.988605132
0.1333,0.8667,0.2667,7.468724936
0.2,0.8667,0.2667,6.983628578
0.2667,0.8667,0.2667,6.53412334
0.3333,0.8667,0.2667,6.120803144
0.4,0.8667,0.2667,5.742426786
0.4667,0.8667,0.2667,5.399641548
0.5333,0.8667,0.2667,5.092881352
0.6,0.8667,0.2667,4.821224994
0.6667,0.8667,0.2667,4.585159756
0.7333,0.8667,0.2667,4.38495956
0.8,0.8667,0.2667,4.220023202
0.8667,0.8667,0.2667,4.090677964
0.9333,0.8667,0.2667,3.997037768
1,0.8667,0.2667,3.93882141
0,0.9333,0.2667,12.46025778
0.0667,0.9333,0.2667,11.67659088
0.1333,0.9333,0.2667,10.92961001
0.2,0.9333,0.2667,10.21707199
0.2667,0.9333,0.2667,9.540125086
0.3333,0.9333,0.2667,8.899704217
0.4,0.9333,0.2667,8.293886195
0.4667,0.9333,0.2667,7.723659294
0.5333,0.9333,0.2667,7.189798425
0.6,0.9333,0.2667,6.690700403
0.6667,0.9333,0.2667,6.227193502
0.7333,0.9333,0.2667,5.799892633
0.8,0.9333,0.2667,5.407514611
0.8667,0.9333,0.2667,5.05072771
0.9333,0.9333,0.2667,4.729986841
1,0.9333,0.2667,4.444328819
0,1,0.2667,18.92054404
0.0667,1,0.2667,17.8711396
0.1333,1,0.2667,16.8588196
0.2,1,0.2667,15.88054404
0.2667,1,0.2667,14.9378596
0.3333,1,0.2667,14.0320996
0.4,1,0.2667,13.16054404
0.4667,1,0.2667,12.3245796
0.5333,1,0.2667,11.5253796
0.6,1,0.2667,10.76054404
0.6667,1,0.2667,10.0312996
0.7333,1,0.2667,9.338659601
0.8,1,0.2667,8.680544041
0.8667,1,0.2667,8.058019601
0.9333,1,0.2667,7.471939601
1,1,0.2667,6.920544041
0,0,0.3333,21.05359649
0.0667,0,0.3333,20.00419205
0.1333,0,0.3333,18.99187205
0.2,0,0.3333,18.01359649
0.2667,0,0.3333,17.07091205
0.3333,0,0.3333,16.16515205
0.4,0,0.3333,15.29359649
0.4667,0,0.3333,14.45763205
0.5333,0,0.3333,13.65843205
0.6,0,0.3333,12.89359649
0.6667,0,0.3333,12.16435205
0.7333,0,0.3333,11.47171205
0.8,0,0.3333,10.81359649
0.8667,0,0.3333,10.19107205
0.9333,0,0.3333,9.604992049
1,0,0.3333,9.053596489
0,0.0667,0.3333,14.05971023
0.0667,0.0667,0.3333,13.27604333
0.1333,0.0667,0.3333,12.52906246
0.2,0.0667,0.3333,11.81652444
0.2667,0.0667,0.3333,11.13957753
0.3333,0.0667,0.3333,10.49915667
0.4,0.0667,0.3333,9.893338643
0.4667,0.0667,0.3333,9.323111742
0.5333,0.0667,0.3333,8.789250873
0.6,0.0667,0.3333,8.290152851
0.6667,0.0667,0.3333,7.82664595
0.7333,0.0667,0.3333,7.399345081
0.8,0.0667,0.3333,7.006967059
0.8667,0.0667,0.3333,6.650180158
0.9333,0.0667,0.3333,6.329439289
1,0.0667,0.3333,6.043781267
0,0.1333,0.3333,9.611482818
0.0667,0.1333,0.3333,9.05525758
0.1333,0.1333,0.3333,8.535377384
0.2,0.1333,0.3333,8.050281026
0.2667,0.1333,0.3333,7.600775788
0.3333,0.1333,0.3333,7.187455592
0.4,0.1333,0.3333,6.809079234
0.4667,0.1333,0.3333,6.466293996
0.5333,0.1333,0.3333,6.1595338
0.6,0.1333,0.3333,5.887877442
0.6667,0.1333,0.3333,5.651812204
0.7333,0.1333,0.3333,5.451612008
0.8,0.1333,0.3333,5.28667565
0.8667,0.1333,0.3333,5.157330412
0.9333,0.1333,0.3333,5.063690216
1,0.1333,0.3333,5.005473858
0,0.2,0.3333,6.967196489
0.0667,0.2,0.3333,6.600800049
0.1333,0.2,0.3333,6.270464049
0.2,0.2,0.3333,5.975196489
0.2667,0.2,0.3333,5.715520049
0.3333,0.2,0.3333,5.491744049
0.4,0.2,0.3333,5.303196489
0.4667,0.2,0.3333,5.150240049
0.5333,0.2,0.3333,5.033024049
0.6,0.2,0.3333,4.951196489
0.6667,0.2,0.3333,4.904960049
0.7333,0.2,0.3333,4.894304049
0.8,0.2,0.3333,4.919196489
0.8667,0.2,0.3333,4.979680049
0.9333,0.2,0.3333,5.075584049
1,0.2,0.3333,5.207196489
0,0.2667,0.3333,5.52748197
0.0667,0.2667,0.3333,5.312931485
0.1333,0.2667,0.3333,5.134213784
0.2,0.2667,0.3333,4.990792178
0.2667,0.2667,0.3333,4.882961693
0.3333,0.2667,0.3333,4.810803992
0.4,0.2667,0.3333,4.774102386
0.4667,0.2667,0.3333,4.772991901
0.5333,0.2667,0.3333,4.8073942
0.6,0.2667,0.3333,4.877412594
0.6667,0.2667,0.3333,4.983022109
0.7333,0.2667,0.3333,5.123984408
0.8,0.2667,0.3333,5.300722802
0.8667,0.2667,0.3333,5.513052317
0.9333,0.2667,0.3333,5.760574616
1,0.2667,0.3333,6.04403301
0,0.3333,0.3333,4.806929865
0.0667,0.3333,0.3333,4.706100212
0.1333,0.3333,0.3333,4.640932847
0.2,0.3333,0.3333,4.611232073
0.2667,0.3333,0.3333,4.61712242
0.3333,0.3333,0.3333,4.658515055
0.4,0.3333,0.3333,4.735534281
0.4667,0.3333,0.3333,4.848144628
0.5333,0.3333,0.3333,4.996097263
0.6,0.3333,0.3333,5.179836489
0.6667,0.3333,0.3333,5.399166836
0.7333,0.3333,0.3333,5.653679471
0.8,0.3333,0.3333,5.944138697
0.8667,0.3333,0.3333,6.270189044
0.9333,0.3333,0.3333,6.631261679
1,0.3333,0.3333,7.028440905
0,0.4,0.3333,4.439196489
0.0667,0.4,0.3333,4.414304049
0.1333,0.4,0.3333,4.424960049
0.2,0.4,0.3333,4.471196489
0.2667,0.4,0.3333,4.553024049
0.3333,0.4,0.3333,4.670240049
0.4,0.4,0.3333,4.823196489
0.4667,0.4,0.3333,5.011744049
0.5333,0.4,0.3333,5.235520049
0.6,0.4,0.3333,5.495196489
0.6667,0.4,0.3333,5.790464049
0.7333,0.4,0.3333,6.120800049
0.8,0.4,0.3333,6.487196489
0.8667,0.4,0.3333,6.889184049
0.9333,0.4,0.3333,7.326080049
1,0.4,0.3333,7.799196489
0,0.4667,0.3333,4.182675716
0.0667,0.4667,0.3333,4.195737647
0.1333,0.4667,0.3333,4.244291114
0.2,0.4667,0.3333,4.328481924
0.2667,0.4667,0.3333,4.448263855
0.3333,0.4667,0.3333,4.603377322
0.4,0.4667,0.3333,4.794288132
0.4667,0.4667,0.3333,5.020790063
0.5333,0.4667,0.3333,5.28246353
0.6,0.4667,0.3333,5.58009434
0.6667,0.4667,0.3333,5.913316271
0.7333,0.4667,0.3333,6.281549738
0.8,0.4667,0.3333,6.685900548
0.8667,0.4667,0.3333,7.125842479
0.9333,0.4667,0.3333,7.600635946
1,0.4667,0.3333,8.111706756
0,0.5333,0.3333,3.916275716
0.0667,0.5333,0.3333,3.929337647
0.1333,0.5333,0.3333,3.977891114
0.2,0.5333,0.3333,4.062081924
0.2667,0.5333,0.3333,4.181863855
0.3333,0.5333,0.3333,4.336977322
0.4,0.5333,0.3333,4.527888132
0.4667,0.5333,0.3333,4.754390063
0.5333,0.5333,0.3333,5.01606353
0.6,0.5333,0.3333,5.31369434
0.6667,0.5333,0.3333,5.646916271
0.7333,0.5333,0.3333,6.015149738
0.8,0.5333,0.3333,6.419500548
0.8667,0.5333,0.3333,6.859442479
0.9333,0.5333,0.3333,7.334235946
1,0.5333,0.3333,7.845306756
0,0.6,0.3333,3.639196489
0.0667,0.6,0.3333,3.614304049
0.1333,0.6,0.3333,3.624960049
0.2,0.6,0.3333,3.671196489
0.2667,0.6,0.3333,3.753024049
0.3333,0.6,0.3333,3.870240049
0.4,0.6,0.3333,4.023196489
0.4667,0.6,0.3333,4.211744049
0.5333,0.6,0.3333,4.435520049
0.6,0.6,0.3333,4.695196489
0.6667,0.6,0.3333,4.990464049
0.7333,0.6,0.3333,5.320800049
0.8,0.6,0.3333,5.687196489
0.8667,0.6,0.3333,6.089184049
0.9333,0.6,0.3333,6.526080049
1,0.6,0.3333,6.999196489
0,0.6667,0.3333,3.473329865
0.0667,0.6667,0.3333,3.372500212
0.1333,0.6667,0.3333,3.307332847
0.2,0.6667,0.3333,3.277632073
0.2667,0.6667,0.3333,3.28352242
0.3333,0.6667,0.3333,3.324915055
0.4,0.6667,0.3333,3.401934281
0.4667,0.6667,0.3333,3.514544628
0.5333,0.6667,0.3333,3.662497263
0.6,0.6667,0.3333,3.846236489
0.6667,0.6667,0.3333,4.065566836
0.7333,0.6667,0.3333,4.320079471
0.8,0.6667,0.3333,4.610538697
0.8667,0.6667,0.3333,4.936589044
0.9333,0.6667,0.3333,5.297661679
1,0.6667,0.3333,5.694840905
0,0.7333,0.3333,3.66108197
0.0667,0.7333,0.3333,3.446531485
0.1333,0.7333,0.3333,3.267813784
0.2,0.7333,0.3333,3.124392178
0.2667,0.7333,0.3333,3.016561693
0.3333,0.7333,0.3333,2.944403992
0.4,0.7333,0.3333,2.907702386
0.4667,0.7333,0.3333,2.906591901
0.5333,0.7333,0.3333,2.9409942
0.6,0.7333,0.3333,3.011012594
0.6667,0.7333,0.3333,3.116622109
0.7333,0.7333,0.3333,3.257584408
